member_casual,ride_duration
member,1.9318833333333332
casual,6.578783333333333
member,5.3019
member,3.7693833333333333
casual,23.065783333333332
member,12.102749999999999
member,3.858366666666667
member,6.60175
member,12.1383
member,4.71195
member,10.110866666666668
casual,5.669466666666667
member,10.332583333333334
member,6.172700000000001
member,32.881816666666666
member,12.669333333333332
casual,8.014850000000001
casual,5.641183333333333
casual,4.679150000000001
casual,5.690166666666667
casual,23.18776666666667
casual,8.879833333333332
casual,20.693316666666664
member,5.6552999999999995
casual,7.172116666666667
casual,6.551416666666666
member,17.977016666666668
member,0.9599
member,7.7617
member,9.925450000000001
member,9.51575
casual,7.6104
member,8.668233333333335
member,7.6798166666666665
member,8.705416666666668
member,6.851299999999999
member,8.729833333333334
member,5.794366666666666
member,5.998900000000001
casual,18.521283333333333
member,12.239433333333332
member,3.490933333333333
member,2.3773833333333334
member,19.136366666666667
member,12.295583333333333
member,12.539466666666668
member,3.3133666666666666
member,7.872333333333333
member,7.559316666666667
member,17.66765
member,15.662
member,8.2852
casual,0.5091333333333333
casual,0.12458333333333332
member,0.19488333333333333
member,3.8283
member,11.331666666666667
member,27.373066666666666
member,13.525633333333333
member,6.87415
member,0.32365
member,9.104333333333333
casual,15.68535
member,11.914016666666667
member,16.42935
member,17.625183333333332
member,3.624
member,5.460966666666667
member,24.463199999999997
member,19.331916666666665
member,3.8078833333333337
member,2.056366666666667
casual,7.7692
member,2.4919166666666666
member,27.161150000000003
member,3.9732
member,8.039933333333334
member,15.727866666666667
member,6.4915
member,12.02045
member,8.206633333333334
member,25.560966666666666
member,11.457283333333333
member,11.474549999999999
member,1.4164666666666668
member,3.3733166666666667
member,19.903783333333333
member,10.596366666666666
member,6.519683333333333
member,5.743633333333333
member,12.6182
member,1.8417666666666668
member,9.57175
member,3.6925666666666666
member,10.78
member,4.678816666666666
member,6.502133333333333
member,3.6322166666666664
member,7.6928
member,3.3332333333333333
member,3.0514333333333337
member,12.521466666666667
member,16.148616666666666
member,1.2718666666666667
member,1.5800333333333334
member,3.477733333333333
member,2.0684
member,6.809200000000001
member,4.0461
member,5.1013166666666665
casual,4.091666666666667
member,7.285516666666666
member,3.8358666666666665
member,3.4300833333333336
member,7.827333333333333
member,5.736433333333333
member,6.131333333333333
member,6.122883333333333
casual,16.582133333333335
casual,14.50235
member,2.9430833333333335
member,1.2589666666666666
casual,4.88245
member,1.7874
casual,3.820866666666667
member,9.759716666666666
casual,4.152583333333333
member,12.85735
member,2.8118833333333333
member,32.27295
member,1.5600666666666667
member,1.5277500000000002
member,1.6660166666666667
member,13.971566666666666
member,7.756749999999999
member,2.1450166666666663
member,7.171583333333333
member,7.658600000000001
member,8.823233333333333
member,14.717033333333335
casual,14.028233333333333
member,6.624266666666667
member,5.9633
member,17.77675
member,5.7405
casual,8.7903
member,16.69305
member,9.233550000000001
member,17.675316666666667
member,5.020266666666667
member,4.42875
member,6.643966666666667
member,2.0016666666666665
member,5.982966666666667
member,4.357433333333334
member,6.615033333333333
casual,2.4520666666666666
member,6.9345
member,8.0315
member,7.509166666666667
member,6.474283333333333
member,5.910749999999999
member,6.465816666666667
member,2.381333333333333
member,8.0131
member,8.771416666666665
member,8.60425
member,9.3383
member,9.183316666666666
member,8.501066666666667
member,10.700016666666667
member,6.956533333333334
member,10.709783333333332
member,37.052533333333336
casual,8.284066666666666
member,8.4789
member,6.114450000000001
member,5.14395
member,7.641116666666666
member,10.81545
member,20.46486666666667
member,7.62655
member,7.874783333333334
member,13.2306
casual,14.594816666666667
member,7.5616
member,17.62796666666667
member,5.141233333333333
casual,25.66895
member,9.008566666666667
member,6.1775166666666665
member,12.726883333333335
member,26.6961
casual,26.93323333333333
member,5.820566666666666
member,17.165583333333334
member,42.73453333333334
member,5.194616666666667
member,3.9912833333333335
member,4.177583333333334
casual,33.279066666666665
casual,3.928916666666667
member,2.1218833333333333
member,13.393183333333333
casual,12.231066666666667
member,5.3233500000000005
member,5.4806333333333335
casual,8.779
member,8.391250000000001
member,7.551333333333333
member,14.630016666666668
member,7.684583333333333
member,8.15315
member,6.5407166666666665
member,5.293316666666667
member,10.655183333333333
member,10.271633333333334
member,10.7361
member,25.870483333333333
member,9.7315
casual,9.6005
member,5.563666666666666
member,9.390266666666667
casual,6.683983333333333
member,6.515833333333333
member,3.973516666666667
member,13.811416666666666
member,10.9149
casual,4.740916666666666
casual,6.111233333333333
member,34.94385
member,5.7403666666666675
member,16.771533333333334
member,3.1618166666666667
member,9.339683333333333
member,3.7348166666666667
member,3.15345
member,24.058983333333334
member,35.240199999999994
member,8.5378
member,4.171766666666667
member,4.560833333333333
member,7.3891
member,4.0431
member,6.0451999999999995
member,5.4291
member,6.22375
member,6.7059
member,3.819666666666667
member,35.45486666666667
member,10.786533333333333
member,7.926216666666666
member,6.2362
member,4.264716666666667
member,6.038083333333334
member,5.7951999999999995
member,9.265033333333333
member,10.166500000000001
member,8.520916666666666
casual,3.7056
casual,7.3774999999999995
member,7.6311333333333335
member,6.17045
member,6.506016666666667
member,38.97561666666666
member,35.36031666666667
member,5.265416666666667
member,3.1511666666666667
member,3.6634333333333333
member,2.6596166666666665
member,2.8304833333333335
member,2.817133333333333
member,3.302716666666667
member,8.851466666666665
member,19.919333333333334
casual,2.9023666666666665
member,7.142433333333333
casual,5.9437999999999995
member,4.789466666666667
member,4.18605
casual,6.8294999999999995
casual,11.2934
member,9.393466666666665
member,5.39325
member,4.599833333333334
member,9.462366666666666
member,12.524766666666666
member,12.733633333333334
casual,7.622166666666667
member,4.057566666666667
member,4.95385
casual,16.099333333333334
member,5.891966666666666
member,7.183133333333333
member,9.24825
member,23.552016666666667
member,14.165483333333333
member,13.499166666666667
member,13.979000000000001
member,17.533399999999997
member,11.93615
member,7.006333333333333
member,3.2333833333333333
member,4.991116666666667
member,3.4488
member,4.501466666666667
member,4.732633333333334
member,16.8814
member,5.884133333333334
member,10.6932
member,11.11065
member,8.891683333333333
member,8.091083333333334
member,8.826366666666667
member,16.557316666666665
member,16.855866666666667
member,19.99001666666667
member,12.400033333333333
member,22.188
member,12.148916666666667
member,7.772666666666667
member,7.972833333333333
member,4.648466666666667
member,16.770633333333333
member,6.727433333333334
member,8.066583333333334
casual,8.218466666666666
member,4.796883333333333
member,4.470216666666667
member,13.530166666666666
member,25.05521666666667
member,4.15085
member,4.438833333333333
casual,17.77815
member,3.3089999999999997
member,12.840116666666667
casual,6.262133333333334
casual,6.271566666666667
member,14.614583333333334
casual,4.835366666666667
member,19.969566666666665
member,5.314433333333333
member,10.048733333333333
member,2.8859500000000002
member,4.182799999999999
member,6.545233333333333
member,2.0674
member,11.787133333333333
member,4.959433333333333
member,5.052933333333333
member,2.85695
member,2.5939166666666664
casual,11.203966666666668
casual,25.592966666666666
member,8.994883333333332
member,3.218566666666667
member,16.49215
member,4.09025
member,14.68745
member,5.692583333333333
member,3.2470166666666667
member,8.846733333333333
member,15.755933333333333
casual,10.215966666666667
casual,7.1231
casual,12.900433333333332
member,2.5873166666666667
member,3.30505
member,2.9632833333333335
member,3.4729666666666663
member,19.601766666666666
member,22.228533333333335
member,20.382416666666664
member,20.266583333333333
member,20.398116666666667
member,2.842766666666667
member,2.7200333333333333
member,2.971366666666667
member,46.6397
member,22.043466666666667
member,2.859266666666667
member,13.257900000000001
member,6.218933333333334
member,2.6034333333333333
member,3.009133333333333
member,3.5539666666666667
member,2.7371
member,15.3091
member,17.826883333333335
member,3.0379666666666667
member,22.9745
member,3.784116666666667
member,3.62455
casual,6.771283333333333
casual,8.30685
member,4.08225
member,23.860200000000003
member,21.779083333333332
member,21.282516666666666
member,3.456233333333333
casual,4.287866666666667
member,2.74885
member,4.880333333333334
member,7.792166666666666
member,8.402833333333334
member,10.615216666666667
member,13.66805
member,15.4673
member,18.11315
member,8.2896
member,9.14025
member,4.3430333333333335
member,6.382033333333334
member,2.35305
member,9.700349999999998
member,10.957016666666668
member,13.544233333333333
member,11.483049999999999
member,3.284483333333333
member,4.774500000000001
member,3.88235
member,11.87025
member,13.858666666666666
member,2.348183333333333
member,4.980683333333333
member,6.559283333333334
member,4.566483333333333
member,11.600583333333333
member,9.9702
member,9.388516666666668
member,1.6598166666666667
member,10.278233333333333
member,10.110199999999999
member,10.295383333333332
member,6.798483333333333
member,2.7994333333333334
member,7.089166666666667
member,5.7258000000000004
member,5.30355
member,7.1879
member,3.60655
member,9.568150000000001
member,9.95335
member,10.19755
member,9.231166666666667
member,9.583066666666667
member,11.367616666666667
member,10.276716666666665
member,3.285433333333333
member,3.3856666666666664
member,3.7062999999999997
member,3.3508166666666668
member,3.1891833333333333
member,3.572083333333333
member,3.0749333333333335
member,3.8216666666666668
member,4.5156
member,17.751033333333332
member,1.4395166666666666
member,2.7079333333333335
member,1.5187666666666668
member,9.188416666666665
member,2.222083333333333
member,5.0491166666666665
member,5.3382
member,10.334716666666667
member,9.062033333333334
member,15.725033333333332
member,11.505166666666666
member,21.936316666666666
member,7.626816666666667
member,6.3484
member,9.28045
member,9.810816666666666
member,15.049483333333335
member,2.144433333333333
member,17.457266666666666
member,6.968633333333333
member,2.5879333333333334
member,6.239199999999999
member,2.12785
member,1.926
member,6.111416666666667
member,5.570616666666667
member,5.573683333333333
member,1.7839333333333334
casual,5.570233333333333
casual,4.88095
member,1.6876
member,6.212966666666667
member,10.926833333333333
member,1.8098833333333333
member,11.305733333333334
member,17.299866666666667
member,30.086983333333333
member,26.67171666666667
member,11.274166666666668
member,15.119783333333334
member,5.903683333333333
casual,6.167766666666666
member,10.274949999999999
member,10.351383333333333
member,8.52235
member,8.08005
member,6.806233333333334
member,5.944633333333333
member,5.72965
member,5.756283333333333
member,4.827466666666667
member,4.8307166666666665
member,9.644466666666666
member,9.780783333333334
member,7.994
member,7.476966666666667
member,9.473033333333332
member,3.9449666666666667
member,17.902083333333334
member,4.619366666666666
member,5.661133333333334
member,5.566583333333333
member,3.7205
member,3.311983333333333
member,10.53715
member,5.9296999999999995
member,6.173583333333334
member,6.961333333333333
member,7.729783333333333
member,7.354699999999999
member,5.663883333333334
member,4.88915
member,6.064416666666667
member,6.655150000000001
member,3.7538
member,4.55425
member,6.810816666666667
member,4.295
member,4.588466666666666
member,3.733483333333333
member,5.160716666666667
member,4.611483333333334
member,5.485883333333334
member,5.342266666666666
member,4.446016666666667
member,6.649683333333333
member,6.51935
member,8.96755
member,14.500866666666667
member,4.461116666666666
member,7.0508999999999995
member,1.6243833333333333
member,0.9800666666666668
member,1.7419499999999999
member,6.3885
member,5.376433333333334
member,5.120216666666667
member,27.092633333333332
member,2.882233333333333
casual,5.6991000000000005
casual,3.8326
member,17.778433333333332
member,18.174233333333333
member,16.909216666666666
member,12.237166666666667
member,11.370583333333334
member,4.646433333333333
casual,26.352466666666665
casual,6.85985
member,4.859266666666667
member,4.167216666666667
member,5.5047
member,3.66925
member,19.822433333333333
member,4.61055
member,4.861816666666667
casual,6.690333333333333
member,4.2564166666666665
casual,5.995266666666667
member,5.499933333333333
casual,1.4125666666666667
member,6.592516666666667
casual,11.407566666666666
casual,12.274866666666666
casual,11.677083333333334
member,1.8229333333333335
member,5.2536000000000005
member,22.645950000000003
member,1.15145
member,35.942699999999995
member,7.577983333333333
member,4.84415
member,5.481683333333334
member,2.313216666666667
member,2.5527666666666664
member,1.8812833333333332
member,11.080666666666668
member,10.059516666666667
member,6.835233333333333
member,10.424233333333332
member,11.030466666666666
member,10.164316666666668
member,11.218533333333333
member,10.572916666666666
member,11.25645
member,9.670366666666666
member,10.7269
member,1.8308166666666668
casual,7.0441666666666665
member,6.439366666666667
member,7.580550000000001
member,7.509
member,9.156983333333333
member,3.97135
member,3.8943
member,5.647266666666667
casual,23.437716666666667
member,3.8081166666666664
member,12.032549999999999
member,11.133816666666666
member,1.907
member,4.08915
member,4.693316666666666
casual,5.4245
member,9.612466666666668
casual,6.004383333333333
casual,8.99105
casual,12.117600000000001
member,7.648750000000001
member,8.353666666666667
casual,19.63305
member,6.5578666666666665
member,5.047166666666667
member,4.685366666666667
member,1.8139833333333333
member,3.2453166666666666
member,2.7030000000000003
member,3.115816666666667
member,10.946716666666667
member,14.993716666666668
member,15.60375
member,16.318316666666668
member,5.68165
member,6.163333333333333
member,6.37755
member,7.567983333333333
member,4.750133333333333
member,7.720433333333333
member,33.248666666666665
member,6.0792166666666665
member,8.91475
casual,3.3173166666666662
member,7.305033333333333
member,5.796283333333333
member,4.921966666666666
member,6.058033333333333
member,6.3482666666666665
member,5.905483333333334
member,6.978800000000001
member,8.968133333333332
member,15.442983333333332
member,26.03871666666667
casual,8.456983333333334
casual,3.0186166666666665
casual,4.346783333333334
member,4.481083333333333
member,6.8490166666666665
casual,4.455133333333333
member,37.059333333333335
casual,25.521400000000003
casual,11.385349999999999
member,32.93205
member,27.685416666666665
member,28.750933333333332
member,30.31683333333333
member,31.604300000000002
member,6.767433333333333
member,5.883583333333333
member,6.75175
member,10.787283333333333
member,4.319166666666666
member,8.841566666666667
member,11.766566666666668
member,8.920466666666666
member,6.940533333333334
member,7.0623499999999995
member,8.5664
member,6.520433333333333
member,5.26695
member,5.1249666666666664
member,6.927066666666667
member,7.03925
member,9.3793
member,9.788866666666667
member,5.395366666666666
member,1.8189333333333333
member,1.66305
casual,9.3709
member,1.6528833333333333
member,1.7562333333333333
member,10.0131
member,26.845333333333333
member,7.4691
member,6.206666666666666
member,7.27845
member,6.5293
member,4.1042000000000005
member,6.065216666666667
member,23.59085
member,7.4398833333333325
member,7.739016666666667
member,5.017683333333333
member,6.682916666666667
member,4.742133333333333
member,5.3003833333333334
member,5.37955
member,5.235283333333333
member,6.0973500000000005
member,4.361416666666667
member,6.7102
member,8.125433333333334
member,5.719683333333333
member,5.775283333333333
member,7.782683333333334
member,7.0518833333333335
member,2.860116666666667
member,4.8274
member,7.317066666666666
member,8.711616666666666
member,7.781316666666667
member,5.1753833333333334
member,5.562616666666667
member,5.167283333333333
member,6.820283333333333
member,5.446833333333333
member,6.585933333333333
member,7.606933333333333
member,13.628016666666667
member,9.206066666666667
member,6.316183333333333
member,6.9531
member,6.1873499999999995
member,6.3342833333333335
member,6.4902
member,7.552566666666666
member,6.26475
member,4.148483333333333
member,5.713733333333334
casual,5.20905
casual,4.443016666666667
casual,18.131766666666667
member,6.005750000000001
member,8.2456
member,3.5157000000000003
member,3.346433333333333
member,11.38115
casual,4.060683333333333
member,3.27655
member,3.7037
member,4.682566666666667
casual,3.848583333333333
casual,4.315333333333333
casual,4.357933333333333
casual,5.796966666666666
member,4.777866666666667
member,5.7306333333333335
member,10.034766666666666
member,3.09965
member,6.867633333333333
member,6.522
member,6.7193000000000005
member,7.837599999999999
member,15.091916666666666
member,2.6212
member,5.269033333333334
member,10.931933333333335
member,5.89565
member,4.394016666666667
member,5.0701
member,7.038033333333333
member,1.23635
member,5.43565
member,2.066683333333333
member,20.3491
member,6.598533333333333
member,8.326366666666667
member,14.915533333333334
member,14.187199999999999
member,4.765633333333333
member,10.060333333333334
member,12.85535
member,11.521916666666668
member,4.38735
member,2.7283666666666666
member,11.6375
member,11.9108
casual,2.565833333333333
member,3.284116666666667
member,5.594516666666666
member,1.9276333333333333
member,7.918450000000001
member,8.6325
member,6.9461
member,8.956216666666668
member,3.51565
casual,38.56803333333333
member,9.113333333333333
member,5.800433333333333
member,6.17185
member,6.15725
member,6.3684666666666665
member,15.077616666666668
member,7.956933333333334
member,4.614133333333333
casual,5.102383333333333
member,6.706983333333333
member,5.111083333333334
member,5.05915
member,8.308016666666667
member,8.50695
member,7.264883333333333
member,6.211133333333334
member,12.129633333333334
member,3.6612666666666667
member,4.464766666666667
member,43.12245
member,12.286416666666666
member,7.2878
member,6.500966666666667
member,7.030666666666666
member,7.8939
member,6.1898833333333325
casual,5.744133333333334
casual,6.266683333333333
member,12.939583333333333
member,12.457283333333333
member,6.226299999999999
casual,5.007983333333333
casual,6.212266666666666
member,4.092816666666667
member,4.01535
casual,11.899666666666667
casual,9.724316666666665
casual,6.961866666666666
casual,8.769733333333333
casual,7.794866666666667
casual,10.38505
casual,11.595783333333333
casual,7.870133333333333
casual,9.099266666666667
member,20.819866666666666
member,6.320616666666667
member,6.98635
member,11.659799999999999
member,4.35705
member,5.6581
member,8.8491
member,6.5056666666666665
member,5.636233333333333
member,17.92275
member,19.58216666666667
member,5.291666666666667
member,6.424633333333333
member,7.359366666666667
member,3.834966666666667
member,4.524266666666667
member,6.015333333333333
member,3.2605333333333335
member,2.839516666666667
casual,2.3453
member,3.59665
member,7.78005
casual,19.683633333333333
casual,3.8479666666666663
member,13.996933333333335
member,9.1464
member,18.184583333333332
member,9.777833333333332
member,10.4395
member,9.645133333333332
member,18.380883333333333
member,7.990083333333333
casual,8.121033333333333
member,8.037783333333334
member,8.193416666666668
member,10.019116666666667
member,3.3234333333333335
member,11.991483333333333
member,7.071316666666666
member,6.2299500000000005
casual,7.9028
member,3.6164666666666667
member,11.588716666666667
member,6.674033333333333
member,43.466316666666664
casual,5.7864
casual,14.135083333333334
member,6.5907333333333336
member,29.940616666666664
member,5.263283333333334
member,12.093066666666665
member,8.022816666666667
member,7.108333333333333
casual,14.175199999999998
member,2.063083333333333
member,4.2376
member,4.401883333333333
casual,3.4087
member,4.014716666666667
member,3.364516666666667
member,3.328516666666667
member,6.829166666666667
member,3.5796333333333332
member,17.888216666666665
member,4.824433333333333
member,2.3758166666666667
member,2.2437833333333335
member,2.9894333333333334
member,2.7855166666666666
member,4.842533333333334
member,3.9421666666666666
member,2.9890666666666665
member,3.5890833333333334
casual,3.3101166666666666
casual,3.427
member,3.17395
member,3.3737666666666666
member,2.4579166666666667
member,2.9114166666666668
member,4.534183333333333
member,2.26845
member,2.9551333333333334
member,7.453516666666667
member,3.4409
member,4.3724
member,4.032816666666666
member,5.537533333333333
member,2.4833166666666666
member,10.702499999999999
member,2.3625499999999997
casual,2.7912166666666667
member,3.2047499999999998
member,3.8596
member,4.55565
member,12.975483333333333
member,6.48145
member,13.736616666666666
member,5.667416666666667
member,10.997733333333334
